MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
128,128,32,8,32,8,16,2,2,4,0,0,0,1,215.38,220.2,219.77,220.31
128,128,32,8,32,8,16,2,2,4,0,0,1,0,196.8,198.68,196.48,198.11
128,128,32,8,32,8,16,2,2,4,0,0,1,1,167.72,167.85,167.81,167.81
128,128,32,8,32,8,16,2,2,4,0,1,0,0,335.46,339.01,338.31,338.79
128,128,32,8,32,8,16,2,2,4,0,1,0,1,212.02,215.6,215.37,215.26
128,128,32,8,32,8,16,2,2,4,0,1,1,0,166.51,169.39,169.34,169.13
128,128,32,8,32,8,16,2,2,4,0,1,1,1,170.37,170.36,170.35,170.37
128,128,32,8,32,8,16,2,2,4,1,0,0,0,323.91,326.54,326.6,326.4
128,128,32,8,32,8,16,2,2,4,1,0,0,1,203.49,207.39,206.88,206.67
128,128,32,8,32,8,16,2,2,4,1,0,1,0,151.27,159.79,159.82,159.19
128,128,32,8,32,8,16,2,2,4,1,0,1,1,151.6,151.66,151.59,151.64
128,128,32,8,32,8,16,2,2,4,1,1,0,0,323.89,326.42,326.94,326.68
128,128,32,8,32,8,16,2,2,4,1,1,0,1,202.55,209.43,208.68,208.96
128,128,32,8,32,8,16,2,2,4,1,1,1,0,153.02,153.42,154.02,155.1
128,128,32,8,32,8,16,2,2,4,1,1,1,1,155.24,155.37,155.28,155.31
128,128,32,8,32,8,16,2,4,1,0,0,0,0,397.53,404.77,404.78,404.36
128,128,32,8,32,8,16,2,4,1,0,0,0,1,243.51,249.53,249.23,250.85
128,128,32,8,32,8,16,2,4,1,0,0,1,0,225.33,229.44,229.19,228.79
128,128,32,8,32,8,16,2,4,1,0,0,1,1,192.24,192.75,192.55,193.01
128,128,32,8,32,8,16,2,4,1,0,1,0,0,406.01,413.11,412.66,413.16
128,128,32,8,32,8,16,2,4,1,0,1,0,1,244.89,249.49,249.55,248.37
128,128,32,8,32,8,16,2,4,1,0,1,1,0,203.43,207.52,208.1,207.09
128,128,32,8,32,8,16,2,4,1,0,1,1,1,186.89,187.17,187.01,187.03
128,128,32,8,32,8,16,2,4,1,1,0,0,0,374.09,380.04,380.04,379.85
128,128,32,8,32,8,16,2,4,1,1,0,0,1,234.12,244.63,246.43,245.71
128,128,32,8,32,8,16,2,4,1,1,0,1,0,225.65,232.76,233.83,232.31
128,128,32,8,32,8,16,2,4,1,1,0,1,1,180.94,180.94,181.01,180.9
128,128,32,8,32,8,16,2,4,1,1,1,0,0,381.66,388.62,389.18,389.09
128,128,32,8,32,8,16,2,4,1,1,1,0,1,236.55,242.66,241.98,241.87
128,128,32,8,32,8,16,2,4,1,1,1,1,0,200.94,204.65,205.62,205.45
128,128,32,8,32,8,16,2,4,1,1,1,1,1,176.58,176.78,176.69,176.68
128,128,32,8,32,8,16,2,4,2,0,0,0,0,378.55,382.7,381.87,380.54
128,128,32,8,32,8,16,2,4,2,0,0,0,1,252.88,253.23,253.46,253.53
128,128,32,8,32,8,16,2,4,2,0,0,1,0,212.06,209.8,209.14,209.11
128,128,32,8,32,8,16,2,4,2,0,0,1,1,173.39,173.77,173.75,173.67
128,128,32,8,32,8,16,2,4,2,0,1,0,0,382.03,385.89,385.76,385.21
128,128,32,8,32,8,16,2,4,2,0,1,0,1,250.25,250.76,251.71,250.84
128,128,32,8,32,8,16,2,4,2,0,1,1,0,212,210.65,210.75,210.73
128,128,32,8,32,8,16,2,4,2,0,1,1,1,178.43,178.6,178.51,178.52
128,128,32,8,32,8,16,2,4,2,1,0,0,0,347.76,352.06,352.67,352.01
128,128,32,8,32,8,16,2,4,2,1,0,0,1,236.23,238.69,238.59,238.29
128,128,32,8,32,8,16,2,4,2,1,0,1,0,206.54,205.81,206.64,206.17
128,128,32,8,32,8,16,2,4,2,1,0,1,1,158.54,158.7,158.62,158.61
128,128,32,8,32,8,16,2,4,2,1,1,0,0,353.86,358.15,358.35,358.73
128,128,32,8,32,8,16,2,4,2,1,1,0,1,236.64,238.17,238.26,237.85
128,128,32,8,32,8,16,2,4,2,1,1,1,0,215.5,215.09,214.69,214.53
128,128,32,8,32,8,16,2,4,2,1,1,1,1,166.65,166.73,166.72,166.77
128,128,32,8,32,8,16,2,4,4,0,0,0,0,344.05,347.05,347.3,347.53
128,128,32,8,32,8,16,2,4,4,0,0,0,1,229.69,231.07,231.27,230.45
128,128,32,8,32,8,16,2,4,4,0,0,1,0,156.19,158.66,157.43,158.13
128,128,32,8,32,8,16,2,4,4,0,0,1,1,152.75,152.93,152.88,152.88
128,128,32,8,32,8,16,2,4,4,0,1,0,0,344.32,347.37,346.91,347.36
128,128,32,8,32,8,16,2,4,4,0,1,0,1,229.77,231.15,230.49,231.07
128,128,32,8,32,8,16,2,4,4,0,1,1,0,152.03,154.25,155.37,155.02
128,128,32,8,32,8,16,2,4,4,0,1,1,1,153.2,153.28,153.25,153.24
128,128,32,8,32,8,16,2,4,4,1,0,0,0,330.94,334.02,333.67,334.17
128,128,32,8,32,8,16,2,4,4,1,0,0,1,221.16,223.04,223.64,223.09
128,128,32,8,32,8,16,2,4,4,1,0,1,0,155.99,156.11,157.41,156.92
128,128,32,8,32,8,16,2,4,4,1,0,1,1,145.59,145.66,145.68,145.66
128,128,32,8,32,8,16,2,4,4,1,1,0,0,331.11,334.06,334.1,333.94
128,128,32,8,32,8,16,2,4,4,1,1,0,1,218.54,219.75,220.38,220.55
128,128,32,8,32,8,16,2,4,4,1,1,1,0,148.07,151.77,150.01,151.15
128,128,32,8,32,8,16,2,4,4,1,1,1,1,145.18,145.26,145.27,145.24
128,128,32,8,32,8,16,2,8,1,0,0,0,0,388.7,391.29,391.48,391.16
128,128,32,8,32,8,16,2,8,1,0,0,0,1,270.11,275.49,274.85,275.08
128,128,32,8,32,8,16,2,8,1,0,0,1,0,205.3,211.07,210.13,210.26
128,128,32,8,32,8,16,2,8,1,0,0,1,1,171.31,171.44,171.6,171.7
128,128,32,8,32,8,16,2,8,1,0,1,0,0,396.63,399.87,399.67,400.14
128,128,32,8,32,8,16,2,8,1,0,1,0,1,259.11,260.48,261.06,260.98
128,128,32,8,32,8,16,2,8,1,0,1,1,0,213.31,218.15,218.42,217.88
128,128,32,8,32,8,16,2,8,1,0,1,1,1,174.23,174.11,174.26,174.21
128,128,32,8,32,8,16,2,8,1,1,0,0,0,372.65,376.12,376.95,377.03
128,128,32,8,32,8,16,2,8,1,1,0,0,1,262.24,268.16,267.53,267.96
128,128,32,8,32,8,16,2,8,1,1,0,1,0,201.21,209.04,208.49,209.32
128,128,32,8,32,8,16,2,8,1,1,0,1,1,176.93,176.86,176.89,176.95
128,128,32,8,32,8,16,2,8,1,1,1,0,0,380.8,384.9,384.53,385.26
128,128,32,8,32,8,16,2,8,1,1,1,0,1,252.25,253.28,252.69,252.95
128,128,32,8,32,8,16,2,8,1,1,1,1,0,210.95,217.39,217.77,217.44
128,128,32,8,32,8,16,2,8,1,1,1,1,1,167.1,167.2,167.15,167.15
128,128,32,8,32,8,16,2,8,2,0,0,0,0,348.1,352.18,351.28,351.22
128,128,32,8,32,8,16,2,8,2,0,0,0,1,257.01,256.78,255.85,255.47
128,128,32,8,32,8,16,2,8,2,0,0,1,0,254.31,253.55,253.26,253.57
128,128,32,8,32,8,16,2,8,2,0,0,1,1,177.53,177.64,177.58,177.56
128,128,32,8,32,8,16,2,8,2,0,1,0,0,351.25,354.77,354.2,354.54
128,128,32,8,32,8,16,2,8,2,0,1,0,1,259.11,258.54,258.42,257.37
128,128,32,8,32,8,16,2,8,2,0,1,1,0,255.69,255.76,256.19,255.19
128,128,32,8,32,8,16,2,8,2,0,1,1,1,157.03,157.05,157.02,157
128,128,32,8,32,8,16,2,8,2,1,0,0,0,333.04,336.42,336.67,336.33
128,128,32,8,32,8,16,2,8,2,1,0,0,1,252.78,251.41,251.2,251.54
128,128,32,8,32,8,16,2,8,2,1,0,1,0,257.82,257.68,257.81,257.45
128,128,32,8,32,8,16,2,8,2,1,0,1,1,170.78,170.73,170.72,170.71
128,128,32,8,32,8,16,2,8,2,1,1,0,0,337.82,340.58,340.57,340.63
128,128,32,8,32,8,16,2,8,2,1,1,0,1,250.88,250.87,251.11,250.79
128,128,32,8,32,8,16,2,8,2,1,1,1,0,257.44,257.68,257.9,258.2
128,128,32,8,32,8,16,2,8,2,1,1,1,1,152.37,152.33,152.31,152.32
128,128,32,8,32,8,16,2,8,4,0,0,0,0,345.66,349.19,349.13,349.21
128,128,32,8,32,8,16,2,8,4,0,0,0,1,227.92,226.37,229.3,226.69
128,128,32,8,32,8,16,2,8,4,0,0,1,0,145.01,143.81,143.82,143.41
128,128,32,8,32,8,16,2,8,4,0,0,1,1,157.52,157.48,157.5,157.49
128,128,32,8,32,8,16,2,8,4,0,1,0,0,345.8,348.63,349.77,348.99
128,128,32,8,32,8,16,2,8,4,0,1,0,1,230.67,227.15,229.31,228.2
128,128,32,8,32,8,16,2,8,4,0,1,1,0,156.28,157.36,155.53,155.78
128,128,32,8,32,8,16,2,8,4,0,1,1,1,155.76,155.78,155.79,155.79
128,128,32,8,32,8,16,2,8,4,1,0,0,0,329.53,333.2,333.21,333.28
128,128,32,8,32,8,16,2,8,4,1,0,0,1,217.61,217.63,216.59,217.24
128,128,32,8,32,8,16,2,8,4,1,0,1,0,142.72,142.3,141.94,142.34
128,128,32,8,32,8,16,2,8,4,1,0,1,1,154.6,154.61,154.6,154.61
128,128,32,8,32,8,16,2,8,4,1,1,0,0,329.44,332.91,333.29,333.12
128,128,32,8,32,8,16,2,8,4,1,1,0,1,220.18,217.47,217.99,218.24
128,128,32,8,32,8,16,2,8,4,1,1,1,0,151,153.95,154.81,154.33
128,128,32,8,32,8,16,2,8,4,1,1,1,1,157.12,157.11,157.12,157.12
128,128,32,8,32,8,16,8,1,1,0,0,0,0,311.63,311.22,311.06,311.77
128,128,32,8,32,8,16,8,1,1,0,0,0,1,202.02,204.69,204.77,204.3
128,128,32,8,32,8,16,8,1,1,0,0,1,0,152.2,153.37,154.36,152.97
128,128,32,8,32,8,16,8,1,1,0,0,1,1,193.11,193.41,193.12,193.03
128,128,32,8,32,8,16,8,1,1,0,1,0,0,317.86,317.15,317.24,316.83
128,128,32,8,32,8,16,8,1,1,0,1,0,1,186.11,188.7,188.43,188.53
128,128,32,8,32,8,16,8,1,1,0,1,1,0,155.24,157.38,156.39,155.29
128,128,32,8,32,8,16,8,1,1,0,1,1,1,187.82,187.75,187.69,187.76
128,128,32,8,32,8,16,8,1,1,1,0,0,0,315.93,315.52,315.71,315.24
128,128,32,8,32,8,16,8,1,1,1,0,0,1,178.28,180.09,180.76,180.3
128,128,32,8,32,8,16,8,1,1,1,0,1,0,211.86,212.76,212.43,212.43
128,128,32,8,32,8,16,8,1,1,1,0,1,1,238.27,238.34,238.31,238.32
128,128,32,8,32,8,16,8,1,1,1,1,0,0,325.38,324.88,324.09,324.69
128,128,32,8,32,8,16,8,1,1,1,1,0,1,164.67,167.7,167.52,167.83
128,128,32,8,32,8,16,8,1,1,1,1,1,0,211.68,212.44,213.05,211.99
128,128,32,8,32,8,16,8,1,1,1,1,1,1,244.14,244.27,244.22,244.26
128,128,32,8,32,8,16,8,1,2,0,0,0,0,312.14,311.63,311.69,311.68
128,128,32,8,32,8,16,8,1,2,0,0,0,1,195.14,195.4,195.93,195.55
128,128,32,8,32,8,16,8,1,2,0,0,1,0,153.42,154.81,155.58,155.7
128,128,32,8,32,8,16,8,1,2,0,0,1,1,196.83,196.7,197.06,196.97
128,128,32,8,32,8,16,8,1,2,0,1,0,0,316.92,316.02,316.41,315.26
128,128,32,8,32,8,16,8,1,2,0,1,0,1,193.07,193.93,193.63,193.65
128,128,32,8,32,8,16,8,1,2,0,1,1,0,155.21,157.5,158.26,157.4
128,128,32,8,32,8,16,8,1,2,0,1,1,1,194.49,194.37,194.35,194.42
128,128,32,8,32,8,16,8,1,2,1,0,0,0,308.09,306.63,307.11,306.89
128,128,32,8,32,8,16,8,1,2,1,0,0,1,167.03,169.57,169.08,169.39
128,128,32,8,32,8,16,8,1,2,1,0,1,0,234.71,237.26,236.67,237.08
128,128,32,8,32,8,16,8,1,2,1,0,1,1,288.18,288.28,288.25,288.24
128,128,32,8,32,8,16,8,1,2,1,1,0,0,320.53,319.99,319.59,319.8
128,128,32,8,32,8,16,8,1,2,1,1,0,1,165.71,167.9,167.76,167.99
128,128,32,8,32,8,16,8,1,2,1,1,1,0,237.41,239.22,238.82,238.86
128,128,32,8,32,8,16,8,1,2,1,1,1,1,284.72,284.86,284.8,284.82
128,128,32,8,32,8,16,8,1,4,0,0,0,0,215.99,216.24,215.29,216.11
128,128,32,8,32,8,16,8,1,4,0,0,0,1,160.88,161.44,161.2,160.91
128,128,32,8,32,8,16,8,1,4,0,0,1,0,144.62,144.8,143.32,142.23
128,128,32,8,32,8,16,8,1,4,0,0,1,1,179.79,179.68,179.75,179.69
128,128,32,8,32,8,16,8,1,4,0,1,0,0,216.48,215.72,216.21,216.19
128,128,32,8,32,8,16,8,1,4,0,1,0,1,157.78,157.63,157.78,158.29
128,128,32,8,32,8,16,8,1,4,0,1,1,0,143.27,140.63,141.22,141.33
128,128,32,8,32,8,16,8,1,4,0,1,1,1,180.58,180.42,180.42,180.45
128,128,32,8,32,8,16,8,1,4,1,0,0,0,213.22,213.13,213.12,213.37
128,128,32,8,32,8,16,8,1,4,1,0,0,1,142.44,142.49,142.42,142.87
128,128,32,8,32,8,16,8,1,4,1,0,1,0,115.02,117.55,116.56,116.46
128,128,32,8,32,8,16,8,1,4,1,0,1,1,155.41,155.45,155.27,155.22
128,128,32,8,32,8,16,8,1,4,1,1,0,0,213.01,213.42,213.27,212.68
128,128,32,8,32,8,16,8,1,4,1,1,0,1,145.4,144.8,145.4,144.96
128,128,32,8,32,8,16,8,1,4,1,1,1,0,112.77,114,115.07,113.97
128,128,32,8,32,8,16,8,1,4,1,1,1,1,152.54,152.7,152.64,152.93
128,128,32,8,32,8,16,8,2,1,0,0,0,0,322.86,323.05,323.26,323.95
128,128,32,8,32,8,16,8,2,1,0,0,0,1,173.39,175.33,175.36,175.37
128,128,32,8,32,8,16,8,2,1,0,0,1,0,145.81,148.84,148.74,148.5
128,128,32,8,32,8,16,8,2,1,0,0,1,1,164.73,164.68,164.55,164.56
128,128,32,8,32,8,16,8,2,1,0,1,0,0,328.01,327.71,326.75,327.38
128,128,32,8,32,8,16,8,2,1,0,1,0,1,178.15,179.68,180.68,180.15
128,128,32,8,32,8,16,8,2,1,0,1,1,0,153.89,155.15,155.91,155.78
128,128,32,8,32,8,16,8,2,1,0,1,1,1,172.64,172.67,172.61,172.6
128,128,32,8,32,8,16,8,2,1,1,0,0,0,312.44,311.94,311.97,312.09
128,128,32,8,32,8,16,8,2,1,1,0,0,1,164.9,167.53,167.26,167.56
128,128,32,8,32,8,16,8,2,1,1,0,1,0,195.68,192.82,192.6,193.46
128,128,32,8,32,8,16,8,2,1,1,0,1,1,226.15,226.09,226.11,226.1
128,128,32,8,32,8,16,8,2,1,1,1,0,0,314.15,313.66,314.26,313.84
128,128,32,8,32,8,16,8,2,1,1,1,0,1,171.52,172.24,173.03,173.33
128,128,32,8,32,8,16,8,2,1,1,1,1,0,202.82,200.91,200.09,200.16
128,128,32,8,32,8,16,8,2,1,1,1,1,1,204.94,205.02,204.98,204.98
128,128,32,8,32,8,16,8,2,2,0,0,0,0,257.44,256.81,257.54,256.74
128,128,32,8,32,8,16,8,2,2,0,0,0,1,148,148.11,148.5,147.56
128,128,32,8,32,8,16,8,2,2,0,0,1,0,143,143.8,143.4,144.81
128,128,32,8,32,8,16,8,2,2,0,0,1,1,174.38,174.3,174.27,174.27
128,128,32,8,32,8,16,8,2,2,0,1,0,0,257.32,254.43,254.41,254.53
128,128,32,8,32,8,16,8,2,2,0,1,0,1,147.59,148.91,148.27,149.54
128,128,32,8,32,8,16,8,2,2,0,1,1,0,145.3,145.88,147.93,147.62
128,128,32,8,32,8,16,8,2,2,0,1,1,1,170.53,170.57,170.41,170.4
128,128,32,8,32,8,16,8,2,2,1,0,0,0,253.33,252.9,252.79,252.71
128,128,32,8,32,8,16,8,2,2,1,0,0,1,154.07,153.46,155.36,154.03
128,128,32,8,32,8,16,8,2,2,1,0,1,0,126.47,126.29,126.36,128.2
128,128,32,8,32,8,16,8,2,2,1,0,1,1,134.3,134.34,134.32,134.52
128,128,32,8,32,8,16,8,2,2,1,1,0,0,254.86,254.81,254.73,255.01
128,128,32,8,32,8,16,8,2,2,1,1,0,1,153.78,155.31,155.53,154.72
128,128,32,8,32,8,16,8,2,2,1,1,1,0,126.72,126.95,128.39,130.3
128,128,32,8,32,8,16,8,2,2,1,1,1,1,133.94,134.12,134.03,133.98
128,128,32,8,32,8,16,8,2,4,0,0,0,0,257.03,257.23,257.38,257.35
128,128,32,8,32,8,16,8,2,4,0,0,0,1,149.3,151,151.73,151.84
128,128,32,8,32,8,16,8,2,4,0,0,1,0,121.87,124.03,123.81,123.76
128,128,32,8,32,8,16,8,2,4,0,0,1,1,173.06,173.01,173.05,173.05
128,128,32,8,32,8,16,8,2,4,0,1,0,0,257.02,257.75,257.36,257.23
128,128,32,8,32,8,16,8,2,4,0,1,0,1,149.86,150.16,151,151.57
128,128,32,8,32,8,16,8,2,4,0,1,1,0,119.12,122.64,122.34,122.96
128,128,32,8,32,8,16,8,2,4,0,1,1,1,174.39,174.38,174.37,174.36
128,128,32,8,32,8,16,8,2,4,1,0,0,0,240.65,240.81,240.75,241.05
128,128,32,8,32,8,16,8,2,4,1,0,0,1,151.91,152.53,150.9,151.94
128,128,32,8,32,8,16,8,2,4,1,0,1,0,122.81,123.62,123.05,123.86
128,128,32,8,32,8,16,8,2,4,1,0,1,1,141.65,141.72,141.64,141.66
128,128,32,8,32,8,16,8,2,4,1,1,0,0,240.96,241.11,240.98,240.82
128,128,32,8,32,8,16,8,2,4,1,1,0,1,150.25,149.75,150.93,149.58
128,128,32,8,32,8,16,8,2,4,1,1,1,0,124.12,123.14,122.05,120.79
128,128,32,8,32,8,16,8,2,4,1,1,1,1,142.53,142.59,142.54,142.49
128,128,32,8,32,8,16,8,4,1,0,0,0,0,288.45,290.13,289.03,289.23
128,128,32,8,32,8,16,8,4,1,0,0,0,1,155.06,157.14,157.59,156.91
128,128,32,8,32,8,16,8,4,1,0,0,1,0,148.29,151.87,152.67,152.56
128,128,32,8,32,8,16,8,4,1,0,0,1,1,145.01,145.01,145.01,145.12
128,128,32,8,32,8,16,8,4,1,0,1,0,0,296.8,298.56,297.83,299.69
128,128,32,8,32,8,16,8,4,1,0,1,0,1,153.83,160.98,158.37,158.54
128,128,32,8,32,8,16,8,4,1,0,1,1,0,149.86,159.29,156.22,157.42
128,128,32,8,32,8,16,8,4,1,0,1,1,1,149.89,150.01,149.91,149.98
128,128,32,8,32,8,16,8,4,1,1,0,0,0,266.79,267.39,267.6,267.72
128,128,32,8,32,8,16,8,4,1,1,0,0,1,149.22,150,150.35,150.8
128,128,32,8,32,8,16,8,4,1,1,0,1,0,145.25,146.59,148.78,148.16
128,128,32,8,32,8,16,8,4,1,1,0,1,1,135.01,135.01,135.06,135.01
128,128,32,8,32,8,16,8,4,1,1,1,0,0,276.83,277.32,277.76,277.06
128,128,32,8,32,8,16,8,4,1,1,1,0,1,147.13,151.08,150.86,150.85
128,128,32,8,32,8,16,8,4,1,1,1,1,0,145.17,152.7,152.99,155.01
128,128,32,8,32,8,16,8,4,1,1,1,1,1,141.15,141.18,141.12,141.17
128,128,32,8,32,8,16,8,4,2,0,0,0,0,291.1,291.27,292.36,291.76
128,128,32,8,32,8,16,8,4,2,0,0,0,1,147.47,149.99,149.42,150.43
128,128,32,8,32,8,16,8,4,2,0,0,1,0,146.79,144.78,148.53,148.09
128,128,32,8,32,8,16,8,4,2,0,0,1,1,146.26,146.31,146.29,146.28
128,128,32,8,32,8,16,8,4,2,0,1,0,0,294.01,294.17,293.39,294.01
128,128,32,8,32,8,16,8,4,2,0,1,0,1,156.83,159.44,159.97,159.31
128,128,32,8,32,8,16,8,4,2,0,1,1,0,139.99,142.14,140.29,145.02
128,128,32,8,32,8,16,8,4,2,0,1,1,1,140.6,140.6,140.58,140.56
128,128,32,8,32,8,16,8,4,2,1,0,0,0,274.97,275.18,275.48,275.1
128,128,32,8,32,8,16,8,4,2,1,0,0,1,142.8,141.86,143.26,142.89
128,128,32,8,32,8,16,8,4,2,1,0,1,0,143.98,144.94,144.15,141.78
128,128,32,8,32,8,16,8,4,2,1,0,1,1,140.68,140.72,140.7,140.74
128,128,32,8,32,8,16,8,4,2,1,1,0,0,279.24,279.19,279.51,279.39
128,128,32,8,32,8,16,8,4,2,1,1,0,1,151.87,154.38,155.69,155.32
128,128,32,8,32,8,16,8,4,2,1,1,1,0,135.99,139.37,139.75,139.24
128,128,32,8,32,8,16,8,4,2,1,1,1,1,135.1,135.14,135.08,135.07
128,128,32,8,32,8,16,8,4,4,0,0,0,0,260.17,262.48,262.7,262.17
128,128,32,8,32,8,16,8,4,4,0,0,0,1,146.79,150.41,149.61,150.43
128,128,32,8,32,8,16,8,4,4,0,0,1,0,125.49,126.88,125.65,127.13
128,128,32,8,32,8,16,8,4,4,0,0,1,1,136.9,136.99,136.93,136.88
128,128,32,8,32,8,16,8,4,4,0,1,0,0,261.57,262.93,262.74,263.08
128,128,32,8,32,8,16,8,4,4,0,1,0,1,146.62,149.22,148.76,148.78
128,128,32,8,32,8,16,8,4,4,0,1,1,0,122.78,123.26,125.53,126.52
128,128,32,8,32,8,16,8,4,4,0,1,1,1,135.64,135.74,135.67,135.68
128,128,32,8,32,8,16,8,4,4,1,0,0,0,241.04,242.29,242.25,242.28
128,128,32,8,32,8,16,8,4,4,1,0,0,1,139.5,141.27,141.41,141.23
128,128,32,8,32,8,16,8,4,4,1,0,1,0,121.97,122.13,123,122.5
128,128,32,8,32,8,16,8,4,4,1,0,1,1,130.26,130.3,130.3,130.26
128,128,32,8,32,8,16,8,4,4,1,1,0,0,241.42,242.64,242.22,242.26
128,128,32,8,32,8,16,8,4,4,1,1,0,1,140.39,142.92,142.45,142.51
128,128,32,8,32,8,16,8,4,4,1,1,1,0,118.81,119.96,120.11,121.35
128,128,32,8,32,8,16,8,4,4,1,1,1,1,129.45,129.47,129.44,129.47
128,128,32,8,32,8,16,8,8,1,0,0,0,0,274.18,274.25,274.75,274.44
128,128,32,8,32,8,16,8,8,1,0,0,0,1,155.67,158.77,158.28,158.66
128,128,32,8,32,8,16,8,8,1,0,0,1,0,134.26,135.27,134.25,133.68
128,128,32,8,32,8,16,8,8,1,0,0,1,1,147.85,147.55,147.62,148.04
128,128,32,8,32,8,16,8,8,1,0,1,0,0,279.38,280.95,279.44,279.46
128,128,32,8,32,8,16,8,8,1,0,1,0,1,156.5,159.63,157.96,158.55
128,128,32,8,32,8,16,8,8,1,0,1,1,0,136.75,139.1,136.75,137.9
128,128,32,8,32,8,16,8,8,1,0,1,1,1,155.43,155.4,155.31,155.38
128,128,32,8,32,8,16,8,8,1,1,0,0,0,260.22,260.7,260.58,260.43
128,128,32,8,32,8,16,8,8,1,1,0,0,1,148.39,151.28,151.26,150.74
128,128,32,8,32,8,16,8,8,1,1,0,1,0,137.98,136.17,140.09,136.87
128,128,32,8,32,8,16,8,8,1,1,0,1,1,142.21,142.13,142.04,142
128,128,32,8,32,8,16,8,8,1,1,1,0,0,268.61,268.34,268.84,267.9
128,128,32,8,32,8,16,8,8,1,1,1,0,1,148.68,150.34,151.03,149.99
128,128,32,8,32,8,16,8,8,1,1,1,1,0,133.88,134.88,133.84,135.42
128,128,32,8,32,8,16,8,8,1,1,1,1,1,149.39,149.16,149.04,149
128,128,32,8,32,8,16,8,8,2,0,0,0,0,275.31,275.39,275.6,275.98
128,128,32,8,32,8,16,8,8,2,0,0,0,1,145.44,148.94,149.97,148.38
128,128,32,8,32,8,16,8,8,2,0,0,1,0,138.16,140.03,140.29,143.26
128,128,32,8,32,8,16,8,8,2,0,0,1,1,149.39,149.62,149.45,149.55
128,128,32,8,32,8,16,8,8,2,0,1,0,0,279.35,280.32,279.52,280
128,128,32,8,32,8,16,8,8,2,0,1,0,1,149.61,153.64,154.44,154.9
128,128,32,8,32,8,16,8,8,2,0,1,1,0,137,141.01,138.77,140.98
128,128,32,8,32,8,16,8,8,2,0,1,1,1,138.67,138.67,138.65,138.65
128,128,32,8,32,8,16,8,8,2,1,0,0,0,262.85,263.35,263.5,263.18
128,128,32,8,32,8,16,8,8,2,1,0,0,1,138.39,142.22,141.33,141.86
128,128,32,8,32,8,16,8,8,2,1,0,1,0,136.42,137.32,136.45,139.37
128,128,32,8,32,8,16,8,8,2,1,0,1,1,142.53,142.55,142.61,142.56
128,128,32,8,32,8,16,8,8,2,1,1,0,0,266.59,267.14,266.89,267.03
128,128,32,8,32,8,16,8,8,2,1,1,0,1,144.8,149.74,148.39,147.53
128,128,32,8,32,8,16,8,8,2,1,1,1,0,137.15,138.13,139.91,138.42
128,128,32,8,32,8,16,8,8,2,1,1,1,1,133.43,133.33,133.34,133.36
128,128,32,8,32,8,16,8,8,4,0,0,0,0,260.46,261.01,261.2,260.69
128,128,32,8,32,8,16,8,8,4,0,0,0,1,153.07,156.83,157.21,155.63
128,128,32,8,32,8,16,8,8,4,0,0,1,0,118.64,119.5,121.2,120.65
128,128,32,8,32,8,16,8,8,4,0,0,1,1,141.1,141.14,141.15,141.16
128,128,32,8,32,8,16,8,8,4,0,1,0,0,260.4,261.73,261.19,260.35
128,128,32,8,32,8,16,8,8,4,0,1,0,1,154.47,158.1,158.39,158.68
128,128,32,8,32,8,16,8,8,4,0,1,1,0,114.94,117.61,116.9,118.27
128,128,32,8,32,8,16,8,8,4,0,1,1,1,138.93,139.02,138.98,138.97
128,128,32,8,32,8,16,8,8,4,1,0,0,0,248.92,249.41,248.9,249.49
128,128,32,8,32,8,16,8,8,4,1,0,0,1,147.68,150.78,150.97,150.63
128,128,32,8,32,8,16,8,8,4,1,0,1,0,115.03,117.02,117.24,113.96
128,128,32,8,32,8,16,8,8,4,1,0,1,1,131.54,131.58,131.58,131.56
128,128,32,8,32,8,16,8,8,4,1,1,0,0,248.89,249.53,248.7,249.5
128,128,32,8,32,8,16,8,8,4,1,1,0,1,144.99,149.09,149.27,149.47
128,128,32,8,32,8,16,8,8,4,1,1,1,0,114.61,117.05,116.49,116.45
128,128,32,8,32,8,16,8,8,4,1,1,1,1,131.55,131.64,131.59,131.57
128,128,32,8,32,8,32,2,1,1,0,0,0,0,307.66,314.55,315.86,315.87
128,128,32,8,32,8,32,2,1,1,0,0,0,1,171.4,171.97,171.72,171.71
128,128,32,8,32,8,32,2,1,1,0,0,1,0,160.22,162.2,162.72,163.66
128,128,32,8,32,8,32,2,1,1,0,0,1,1,213.59,213.51,213.4,213.4
128,128,32,8,32,8,32,2,1,1,0,1,0,0,317.65,325.07,325.2,325.67
128,128,32,8,32,8,32,2,1,1,0,1,0,1,191.18,194.31,194.71,195.3
128,128,32,8,32,8,32,2,1,1,0,1,1,0,169.63,178.89,178.1,177.9
128,128,32,8,32,8,32,2,1,1,0,1,1,1,242.27,241.98,241.98,242.01
128,128,32,8,32,8,32,2,1,1,1,0,0,0,303.23,309.22,309.48,309.66
128,128,32,8,32,8,32,2,1,1,1,0,0,1,143.81,149.18,147.97,148.24
128,128,32,8,32,8,32,2,1,1,1,0,1,0,158.35,160.84,159.84,159.8
128,128,32,8,32,8,32,2,1,1,1,0,1,1,207.77,207.95,207.82,207.83
128,128,32,8,32,8,32,2,1,1,1,1,0,0,311.49,319.2,318.57,318.96
